ClientId,distance,risk_score,risk_level,reason,anomaly,high_amount_flag,high_variance_flag,high_frequency_flag,total_amount,avg_transaction,total_transactions,suspicious
750151,7.565021114265537,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.180329253940327,7.371416839759256,2464,True
750483,4.62551754562758,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.685224782322186,7.688086713254337,1094,True
750769,4.5024741206495555,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.577008988215923,7.875428165295672,814,True
743324,7.308729286377887,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.057559547011405,9.402251402442976,2112,True
743349,4.582028025089355,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.759032803961347,8.793160240159928,1060,True
744089,8.050698172537263,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.051878075454756,7.276873572332122,2382,True
2520187,4.091124454770441,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.731716882276212,8.386308099960383,570,True
2520457,6.585574399130619,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,14.771100769120347,11.6800663918625,22,True
742085,18.557849361717146,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,18.63371924114838,10.065305276746928,5263,True
2521243,6.757396674162821,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,14.938006937335054,11.846971318159685,22,True
2521781,6.59193180228219,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.739881754769556,8.76115229997708,395,True
2522181,4.862666940220388,4,HIGH,"Anomalous behavior, High transaction variance, High transaction frequency",True,False,True,True,13.493082439420725,11.883650048874006,5,True
2522322,4.1662182614462235,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.797906392182535,9.443615410011073,575,True
2522483,8.171073214604839,4,HIGH,"Anomalous behavior, High transaction variance, High transaction frequency",True,False,True,True,13.592993060637363,11.801239836978505,6,True
2522681,5.0717709144643095,4,HIGH,"Anomalous behavior, High transaction variance, High transaction frequency",True,False,True,True,13.589705969228417,11.797952766383695,6,True
2523185,3.896602217111624,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,17.55359350272125,14.334718249045318,25,True
2523528,3.9917307046091635,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,15.422776393145599,12.532408042556545,18,True
743967,8.847702742629913,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.203050589476337,9.252643981961974,2837,True
2520453,4.447370134525423,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.533677700461787,9.647210596256343,979,True
2520660,6.513421434575857,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.532733890288476,9.116465191068269,1663,True
2520955,7.20320677040598,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,14.813678154417326,10.719355336654417,60,True
2521574,4.176126216658142,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,17.529037772443225,11.275221618916346,520,True
2521974,6.787622735958693,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.201966006108954,9.812948761530293,219,True
2522242,4.274831034569097,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,15.202036342303746,12.899453498786528,10,True
2522478,4.481817819030137,4,HIGH,"Anomalous behavior, High transaction variance, High transaction frequency",True,False,True,True,13.816011432505675,12.206577518060588,5,True
2522646,4.087906419637708,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.892750608741745,8.704651963428352,487,True
2522910,6.051344395256384,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,14.583243646448443,11.692879777050054,18,True
2520257,6.652225091364855,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.514500940906757,7.949060507468861,1931,True
2520361,4.877563764249934,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.768631215850068,8.90705516121787,955,True
2520461,4.715681582161544,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.6008583705102,7.1017053781063435,1808,True
2520700,4.756896813896401,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.264789572423354,9.222602098801296,1144,True
2520761,7.708330665297256,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.68082959388021,7.965161575801343,2244,True
2520970,7.195541819865247,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.529953117671532,9.790672392152628,845,True
2521059,8.726610812928454,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.250402412312791,7.4233599449127485,2509,True
2521129,6.813524451788789,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,15.270999840157723,12.01290913418075,26,True
2521397,3.9218931427561445,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.045950111388805,9.032354144048833,409,True
2521738,4.871076908751568,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.75927713480314,10.16901437238778,728,True
2522199,13.149683130941128,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.180964202159345,6.962046759314996,3714,True
2522463,4.65144364934676,4,HIGH,"Anomalous behavior, High transaction variance, High transaction frequency",True,False,True,True,13.305519585779724,11.919230220475836,4,True
2522139,3.8871556690601294,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,14.913251100105102,11.868735334239743,21,True
2523308,3.930228541154826,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.398834530200304,9.901716184589867,244,True
2522739,3.9361328448306185,5,CRITICAL,"Anomalous behavior, High transaction amount, High transaction variance, High transaction frequency",True,True,True,True,16.108213381788904,12.93016187411857,24,True
743321,9.77319382894888,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.435428803349872,7.409210820318278,3062,True
743591,3.948633940437711,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.792431792108163,7.491841327263371,1482,True
743625,4.480431435266336,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.041259111031593,8.773190816392535,1434,True
743630,4.357445193165582,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,16.228097307839025,9.667129884321314,707,True
2523007,4.318211384282923,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.124819592853155,8.756789530279097,583,True
2523132,3.9409826971658406,4,HIGH,"Anomalous behavior, High transaction variance, High transaction frequency",True,False,True,True,12.8853769541191,11.499090197513755,4,True
744536,22.782661012400116,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.864619044281323,9.099896491216384,6405,True
744666,4.323703336666772,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.808279383938636,9.001573109822306,904,True
744761,6.1545933070742915,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.45065781277307,7.801850339312386,2099,True
2523350,3.9521913082833118,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,14.731601669915698,12.33371039778786,11,True
2523368,7.116159723217141,4,HIGH,"Anomalous behavior, High transaction amount, High transaction variance",True,True,True,False,15.60741783293519,12.899369964818735,15,True
745067,7.302618330208782,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,17.616905421676872,9.966783628721023,2101,True
745160,4.427276426385004,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,15.452585845355957,8.611152240672821,936,True
745253,4.166102470292417,4,HIGH,"Anomalous behavior, High transaction amount, High transaction frequency",True,True,False,True,14.661462598856836,8.259803710169443,603,True
